title,vote_average,vote_count,runtime,budget,popularity,imdb_rating,imdb_votes,release_year,release_month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Outros,Romance,Science Fiction,Thriller,War,Western,20th Century Fox,Columbia Pictures,Goldwyn,Mayer,Metro,Paramount Pictures,RKO Radio Pictures,Universal Pictures,Walt Disney Productions,Warner Bros. Pictures,popularity_per_budget,vote_weighted,runtime_per_budget,vote_popularity_weighted,budget_log,vote_count_log,continent_Africa,continent_America_do_Norte,continent_Asia,continent_Europa,continent_Outros,cluster,pca_0,pca_1,pca_2
Police Story,7.5,6.829793737512425,99.0,13.122365377402328,5.4587,7.5,45075.0,1985,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38652873326267634,51.22345303134318,7.01015710572205,40.940250000000006,2.6477597376813042,2.057936167064734,False,False,True,False,False,4,0.5604478219265854,-1.6101011536475958,1.7626331309379117
Terminal Velocity,5.3,5.5909869805108565,102.0,17.72753358339242,4.2793,5.5,15105.0,1994,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2285031278114959,29.632230996707538,5.446526075940593,22.68029,2.9299948251044747,1.8857031067251113,False,True,False,False,False,2,-0.46633370821470754,0.9186323881215765,0.09094489283214974
Tales from the Crypt: Demon Knight,6.86,6.2285110035911835,92.0,16.380459992348886,2.9756,6.7,27396.0,1995,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17120375417623582,42.72758548463552,5.293300639942766,20.412616,2.8553465862504646,1.978033068016178,False,True,False,False,False,2,-0.1539425782407559,0.3358877968199609,-0.17712133611688521
Love Story,6.8,6.559615237493242,99.0,14.603968372873895,6.2685,6.9,38992.0,1970,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4017247311842305,44.60538361495404,6.344539903842836,42.6258,2.747525264782185,2.022820294384796,False,True,False,False,False,4,0.5204111398803051,-1.150837612493076,1.4782083954685181
Hellbound: Hellraiser II,6.412,7.0431599159883405,97.0,14.914123179965662,2.3376,6.4,58853.0,1988,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1468883942624506,45.16074138131724,6.09521485431969,14.9886912,2.767206965277634,2.0848220303536844,False,True,False,False,False,0,0.09344854319415263,-0.5714782614425072,-0.4290288378405628
The Brady Bunch Movie,6.1,5.697093486505405,89.0,16.300417291085605,0.8896,6.2,25410.0,1995,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05142072500519306,34.75227026768297,5.144384583478173,5.426559999999999,2.85073062208483,1.9016736242907473,False,True,False,False,False,2,-0.8109036765966235,0.44124476542281177,-1.048802687891171
Tank Girl,5.4,6.255750041753367,104.0,17.034386422832473,2.4369,5.4,36449.0,1995,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.1351251959930701,33.781050225468185,5.76676120615507,13.159260000000002,2.8922802923091946,1.9817942637290324,False,True,False,False,False,2,-0.40365537791920986,0.6091399824776221,-0.5919642847264843
Mighty Morphin Power Rangers: The Movie,5.8,6.5722825426940075,96.0,16.52356082573315,3.9525,5.3,31228.0,1995,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22555347279622523,38.11923874762524,5.478338618200537,22.9245,2.8635463083350072,2.024494546794345,False,True,False,False,False,2,-0.13659497399929738,0.7628178854802579,0.05755476499720413
Living in Oblivion,7.174,5.6937321388027,90.0,13.122365377402328,1.1299,7.5,21047.0,1995,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800078435732863,40.84683436377057,6.3728700961109555,8.1059026,2.6477597376813042,1.9011715868708958,False,True,False,False,False,1,-0.9082195495540059,-1.174907464575894,-0.3543278534852064
Free Willy 2: The Adventure Home,5.936,6.386879319362645,95.0,17.249497794707484,1.9545,5.1,20206.0,1995,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10709883756729033,37.91251563973666,5.205622700891574,11.601911999999999,2.9041375615516505,1.9997053615189657,False,True,False,False,False,2,-0.604573034844725,0.9561246802591885,-0.7788412538736608
The Man,5.8,6.35088571671474,83.0,17.312018149733785,1.5236,5.5,27220.0,2005,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08320218926946345,36.83513715694549,4.532542471360899,8.83688,2.9075575737885786,1.9948208116399944,False,True,False,False,False,2,-0.5058453550351166,1.3665594845062592,-1.0506254321172568
Black Book,7.5,7.069874128458572,145.0,16.860033043306743,2.4001,7.7,82428.0,2006,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13438384991675398,53.024055963439295,8.118685987221085,18.00075,2.8825654255757986,2.088137884695355,False,False,False,True,False,5,0.8037268133188993,-1.1621948446707613,-0.20142712686922976
The Sword in the Stone,7.2,8.27052509505507,79.0,14.914123179965662,4.7744,7.1,110961.0,1963,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3000102453656075,59.54778068439651,4.964144056610881,34.37568,2.767206965277634,2.2268400225317815,False,True,False,False,False,0,1.6964661430253587,-0.9998918108354241,0.07353821881367162
Spies Like Us,6.2,6.47543271670409,102.0,16.906553056777135,2.2426,6.4,54625.0,1985,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12523906711075464,40.14768284356536,5.696238671763566,13.90412,2.8851667384085613,2.011622006123561,False,True,False,False,False,2,0.04001270583194094,-0.08618503143012263,-0.8098629981850846
Waking Life,7.466,6.78897174299217,101.0,14.508658238524095,2.308,7.6,68505.0,2001,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14882009549135852,50.68646303317954,6.51249118051439,17.231528,2.7413984640023243,2.0527088541217777,False,True,False,False,False,0,0.4396773270712929,-0.8811862609150624,-0.24320696474318876
Harlem Nights,6.1,5.762051382780177,116.0,17.216707972959764,5.4916,6.1,26056.0,1989,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30145951772139823,35.14851343495908,6.367780620526293,33.49876,2.9023391934519456,1.9113263030116563,False,True,False,False,False,4,0.028469230738421336,0.12118591837047596,0.7414996809730695
Young Guns II,6.5,6.318968113746434,104.0,16.811242881518265,2.0684,6.5,40613.0,1990,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.11612889755976903,41.07329273935182,5.839008579682837,13.4446,2.879829880465673,1.9904693499688613,False,True,False,False,False,2,-0.15924888653956853,-0.04810078586631994,-0.6839612307045416
The American President,6.5,6.6039438246004725,113.0,17.9426449591384,2.9244,6.8,62471.0,1995,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15438181976742363,42.92563485990307,5.965376020284117,19.008599999999998,2.9414157273815937,2.028667036987173,False,True,False,False,False,0,0.47292456666485005,0.14697513955709984,-0.612440061951649
Home for the Holidays,6.3,5.214935757608986,103.0,16.811242881518265,1.1702,6.6,15469.0,1995,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06570007538408515,32.85409527293661,5.782864266416656,7.372259999999999,2.879829880465673,1.8269553882413483,False,True,False,False,False,2,-0.9009417456479629,0.10068667243406426,-0.8656332452882366
Sudden Death,6.0,6.616065185132817,110.0,17.370858648025116,2.1873,5.9,38518.0,1995,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11906356920530423,39.6963911107969,5.987744073782044,13.1238,2.910765639997766,2.0302598564247076,False,True,False,False,False,2,-0.1690106336918426,0.3676539139594144,-0.7108929572392341
Snow White: A Tale of Terror,6.1,5.564520407322694,100.0,17.073607134447293,2.7369,6.1,11905.0,1997,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1514307564417299,33.94357448466843,5.53292982723994,16.695089999999997,2.894452704740662,1.881679452127038,False,True,False,False,False,2,-0.6423176639768027,0.5666785557207237,-0.2767662553914439
The Four Feathers,6.6,6.331501849893691,132.0,17.370858648025116,1.8681,6.5,36155.0,2002,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10168822458392943,41.787912209298355,7.185292888538452,12.32946,2.910765639997766,1.9921803857562759,False,True,False,False,False,5,-0.17909834308501715,-0.14549153707633256,-0.5719491844374036
Mary Reilly,5.8,5.7745515455444085,104.0,17.665658180950928,3.3607,5.8,16318.0,1996,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18004722723518707,33.492398964157566,5.571729589805533,19.49206,2.9266853745870955,1.913173172035371,False,True,False,False,False,2,-0.4847726083698659,0.6950309299315093,-0.12961422277841048
Medicine Man,6.0,5.971261839790462,106.0,17.50439003707821,2.0883,6.0,25609.0,1992,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11285430083431901,35.827571038742775,5.728370391436966,12.529799999999998,2.918008003234778,1.9417962470942867,False,True,False,False,False,2,-0.4899498308659403,0.4394164064141892,-0.6768958980055453
Sgt. Bilko,5.8,5.8888779583328805,90.0,17.479072229734946,3.535,5.9,24589.0,1996,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19129748269027164,34.15549215833071,4.8703743824963075,20.503,2.9166388609346026,1.9299082210139993,False,True,False,False,False,2,-0.3105287526422179,1.031628512457666,-0.25336069257534455
The Craft,6.8,7.561121589530238,101.0,16.52356082573315,4.2018,6.5,115015.0,1996,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23978003339536477,51.41562680880562,5.763668754565148,28.57224,2.8635463083350072,2.1472312083846674,False,True,False,False,False,0,1.5215041150953863,0.10056303146693704,-0.1635800532966282
Screamers,6.2,6.304448802421981,108.0,16.811242881518265,2.501,6.3,30816.0,1995,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14041692747871898,39.087582575016285,6.063585832747561,15.5062,2.879829880465673,1.9884835875196611,False,True,False,False,False,2,-0.27787284387697186,0.12370807781020571,-0.40450734138217614
The Quest,6.2,6.612041034833092,95.0,17.216707972959764,2.6925,5.6,29303.0,1996,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14780387345488832,40.99465441596517,5.214992749568947,16.6935,2.9023391934519456,2.0297313402277135,False,True,False,False,False,2,-0.21818548392015957,0.8816391530347792,-0.5292546221464514
Buffalo Soldiers,6.3,5.783825182329737,98.0,16.52356082573315,0.9946,6.7,26035.0,2002,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05675787072564848,36.43809864867735,5.592470672746382,6.26598,2.8635463083350072,1.914541129043442,False,True,False,False,False,2,-0.6545529971876043,0.1392524775754434,-0.9315163796742055
Broken Arrow,6.064,7.347299700743164,108.0,17.72753358339242,4.2805,6.1,108311.0,1996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22856720458885987,44.55402538530655,5.766909962760628,25.956952,2.9299948251044747,2.1219380974286675,False,True,False,False,False,0,1.3209569907473422,0.519471215129397,-0.35171128066554713
Hot Shots! Part Deux,6.5,7.552762084214147,86.0,17.034386422832473,3.6265,6.6,100991.0,1993,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20108807225116693,49.09295354739196,4.7686679204743845,23.57225,2.8922802923091946,2.1462542815642798,False,True,False,False,False,0,1.2487786794273446,0.5200322028132803,-0.6151008016291015
S.W.A.T.,6.2,7.836764783264067,117.0,18.197537205138154,6.7039,6.1,157477.0,2003,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34920625121673027,48.58794165623721,6.094531749035254,41.56418,2.954782000240642,2.178920834920568,False,True,False,False,False,0,2.5672501194411264,0.6061614395334345,0.312394154456425
Welcome to Collinwood,6.1,5.402677381872279,86.0,15.76142084987672,0.7072,6.3,16010.0,2002,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04219212716714296,32.9563320294209,5.130829943968176,4.31392,2.819079867706262,1.856716243803005,False,True,False,False,False,2,-1.0492604526379181,0.44937987510225075,-1.0100925035457804
The Wedding Banquet,7.2,5.537334267018537,108.0,13.681980308196241,1.9703,7.6,18153.0,1993,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13419851809091968,39.86880672253346,7.35595592235666,14.18616,2.686620912466892,1.8775294779444245,False,False,True,False,False,5,-0.8386245801864495,-1.517102852969849,0.2599216527890496
My Mom's New Boyfriend,5.4,5.5093883366279774,97.0,17.034386422832473,2.934,5.3,12777.0,2008,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16268920556595168,29.75069701779108,5.3786138172792475,15.843600000000002,2.8922802923091946,1.8732454942989716,False,True,False,False,False,2,-0.7571354750981899,1.2591371023857953,-0.21214331659051197
Now and Then,6.899,6.1092475827643655,100.0,16.300417291085605,2.3978,6.8,33911.0,1995,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13859781296925802,42.14769907349136,5.780207397166486,16.5424222,2.85073062208483,1.961396413006317,False,True,False,False,False,2,-0.1838829032074747,-0.03147165056284823,-0.4346642935825658
Poison Ivy,5.4,5.910796644040527,92.0,14.914123179965662,4.5024,5.4,20971.0,1992,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.28291850886689657,31.91830187781885,5.781028521622798,24.31296,2.767206965277634,1.9330849197075204,False,True,False,False,False,2,-0.5148301999260747,0.2443519707598032,0.6533224102698454
Blue Crush,6.0,6.295266001439646,104.0,17.034386422832473,1.1617,5.7,33849.0,2002,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06441583166529177,37.77159600863788,5.76676120615507,6.9702,2.8922802923091946,1.9872256448383663,False,True,False,False,False,2,-0.5008384947645007,0.5874496019220055,-1.012351761624243
Eraser,6.1,7.538494999413465,115.0,18.420680753952364,3.4364,6.2,121559.0,1996,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17694539360061554,45.98481949642213,5.921522600416362,20.96204,2.966338516520284,2.1445847626933445,False,True,False,False,False,0,1.4674508432452762,0.43184932354695454,-0.8348290980292051
Brick,6.8,7.154615356913663,110.0,13.07107218827772,1.9855,7.1,112398.0,2006,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14110509657210582,48.65138442701291,7.817456873800876,13.5014,2.6441210720806225,2.098584068426409,False,True,False,False,False,5,0.7257943798533519,-1.5810791016472283,-0.18371160090473138
Virtuosity,5.5,6.320768294250582,106.0,17.216707972959764,6.7103,5.5,33854.0,1995,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.36835964049928954,34.764225618378205,5.81883401530851,36.90665,2.9023391934519456,1.9907152806964443,False,True,False,False,False,4,0.3117451110830093,0.7812081381364021,1.010648834533584
The Good Son,6.8,6.884486652042782,87.0,16.648723960844016,3.4376,6.4,47537.0,1993,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.19477895442337712,46.81450923389092,4.929534860028452,23.37568,2.8706634839297305,2.0648971139256496,False,True,False,False,False,0,0.3488500595978702,0.4664288148567173,-0.2710989952730154
Ace Ventura: When Nature Calls,6.3,8.358900612421644,90.0,17.216707972959764,5.3491,6.4,242546.0,1995,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29363702859704477,52.66107385825636,4.940519446960055,33.699329999999996,2.9023391934519456,2.2363278276531533,False,True,False,False,False,3,3.585484715170687,0.2858833040206516,-0.7095387566023525
Death to Smoochy,5.9,6.003887067106539,109.0,17.822843761378564,1.0359,6.3,43753.0,2002,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05503419213017639,35.42293369592858,5.790835932222441,6.11181,2.9350712258973797,1.9464652902368638,False,True,False,False,False,2,-0.3580263138824001,0.584282476280952,-1.1854283909168764
The Faculty,6.553,7.633853559681768,104.0,16.52356082573315,4.3284,6.6,142250.0,1998,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24700459244811673,50.02464237659463,5.9348668363839145,28.3640052,2.8635463083350072,2.1556909361001466,False,True,False,False,False,0,1.9092507601525548,-0.0592197652766438,-0.260792762217252
The Sting,8.026,7.902487437162855,129.0,15.520258832020865,5.7869,8.2,291340.0,1973,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3502911218789972,63.42536417066907,7.80859436354363,46.4456594,2.8045874357679663,2.1863307250104573,False,True,False,False,False,3,4.5662259996523495,-2.441075739243249,0.07000253985849711
Freejack,5.435,5.802118375377063,110.0,17.216707972959764,1.9508,5.4,18251.0,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10708850374588529,31.534513370174334,6.038412657395623,10.602598,2.9023391934519456,1.9172340894587216,False,True,False,False,False,2,-0.8172259892463863,0.4848598712845683,-0.6149462698788453
Jingle All the Way,6.1,7.91644286012226,89.0,17.909855136853043,3.7044,5.8,123373.0,1996,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1958978518444897,48.29030144674578,4.70654055019965,22.59684,2.939683221977514,2.187897084559528,False,True,False,False,False,0,1.5538958896261441,0.9133500843706026,-0.8799601969227876
Femme Fatale,6.2,6.410174881966167,114.0,17.370858648025116,5.9963,6.2,38659.0,2002,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3264028162692661,39.74308426819024,6.205480221919573,37.17706,2.910765639997766,2.0028540398346517,False,True,False,False,False,0,0.49051419758789927,0.5672289331808662,0.9064053881411864
Witness,7.096,7.462214939768189,112.0,16.300417291085605,3.9152,7.3,109594.0,1985,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.22630668001386228,52.95187721259507,6.4738322848264644,27.782259200000002,2.85073062208483,2.135610952562404,False,True,False,False,False,0,1.4551367733662777,-0.8102063604049273,-0.1440985169369261
11:14,6.8,6.778784897685177,86.0,15.607270193858982,3.9059,7.1,51442.0,2003,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23519217513811028,46.0957373042592,5.178454917401235,26.560119999999998,2.809840562969964,2.0514001431756785,False,True,False,False,False,0,0.48021027258724436,0.23656722462062102,0.16699800546280252
Beautiful Girls,6.7,5.924255797414532,112.0,16.588099342704055,1.7952,7.1,35703.0,1996,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1020690163854851,39.692513842677364,6.36794219873793,12.02784,2.8672224996255626,1.9350305802211858,False,True,False,False,False,2,-0.30619016288288237,-0.2456403472613975,-0.6163651291619519
Road Trip,6.2,7.603897968521881,93.0,16.588099342704055,5.2251,6.5,184004.0,2000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2970815605591568,47.14416740483566,5.287666290023459,32.39562,2.8672224996255626,2.1522153527254395,False,True,False,False,False,0,2.556769598982544,0.3559822835546924,-0.26434500685125345
Crocodile Dundee in Los Angeles,5.2,6.440946540632921,95.0,16.867150510737883,1.5945,4.8,26979.0,2001,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08924198623847322,33.49292201129119,5.317020189811826,8.291400000000001,2.882963859866849,2.0069980639561646,False,True,False,False,False,2,-0.7040190947700207,1.0945770651973579,-0.8784177993064549
The Longest Yard,6.7,8.151333337900432,113.0,18.31532023940565,6.7198,6.4,203847.0,2005,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3479000045927675,54.6139333639329,5.8502783593236,45.02266,2.9608985758102415,2.213899588660422,False,True,False,False,False,3,3.401810443731749,0.47792377983181616,0.1494161564094329
Hudson Hawk,5.698,6.937314081223682,100.0,17.989897843244528,2.5533,5.7,62496.0,1991,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13445569960811093,39.52881563481254,5.265957764779342,14.5487034,2.943907145307067,2.0715749411065296,False,True,False,False,False,2,0.2569247014728394,0.7532334222191391,-0.9159024157417586
John Tucker Must Die,6.1,7.242082359256962,87.0,16.705882371415992,6.8754,5.7,90781.0,2006,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3883116275018015,44.176702391467465,4.913621257331461,41.93994,2.8738969217360877,2.1092530254967605,False,True,False,False,False,0,1.4328960166834486,1.2012215472424341,0.8258056130315341
Phenomenon,6.5,7.101675971619444,123.0,17.281246492014,4.1283,6.4,86653.0,1996,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22582158179440398,46.160893815526386,6.728206419279531,26.83395,2.905875752542279,2.0920709503519297,False,True,False,False,False,0,1.0049479059007222,-0.2076785314864278,-0.012491996952679968
S1m0ne,6.0,6.8308742346461795,117.0,16.118095750958314,2.8853,6.1,63483.0,2002,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168552626529062,40.98524540787707,6.834872388971772,17.311799999999998,2.840136135027038,2.0580741557044764,False,True,False,False,False,0,0.24223530683815275,-0.12044267882509246,-0.23442514905005785
Monster House,6.7,8.312871394342615,91.0,18.132998684833918,7.3282,6.7,147731.0,2006,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3830136676802689,55.69623834209552,4.756180748192526,49.09894,2.9514145241647625,2.2313974641821313,False,True,False,False,False,0,2.831648028883719,1.0792258338638347,0.5186363394472644
Ali G Indahouse,6.065,7.244941546337007,85.0,15.76142084987672,1.7909,6.2,98115.0,2002,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10684655054247218,43.94057047853395,5.071169130666221,10.8618085,2.819079867706262,2.109599866397226,False,True,False,False,False,0,0.6060511623593543,0.4633485695899586,-1.106682325970517
Orlando,6.9,5.82600010738045,90.0,15.201805169084134,1.6025,7.1,19958.0,1992,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09890873166761993,40.19940074092511,5.554936567916252,11.057250000000002,2.7851226662208344,1.9207388662156095,False,True,False,False,False,2,-0.6449050789680547,-0.4841470788041691,-0.5283114575667978
Up Close & Personal,6.3,5.4116460518550396,119.0,17.909855136853043,1.7817,6.1,15768.0,1996,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09422071121674963,34.09337012668675,6.293014892963577,11.22471,2.939683221977514,1.8581160323277108,False,True,False,False,False,2,-0.7307330374544231,0.2485493466061639,-0.6082188806600479
