imdb_rating,imdb_votes,release_year,release_month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Outros,Romance,Science Fiction,Thriller,War,Western,20th Century Fox,Columbia Pictures,Goldwyn,Mayer,Metro,Paramount Pictures,RKO Radio Pictures,Universal Pictures,Walt Disney Productions,Warner Bros. Pictures,popularity_per_budget,vote_weighted,runtime_per_budget,vote_popularity_weighted,budget_log,vote_count_log,continent_Africa,continent_America_do_Norte,continent_Asia,continent_Europa,continent_Outros
6.4,30972.0,2015,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11328827537068216,40.133432393261614,6.1556847641332,11.675399999999998,2.8270148923814977,2.0254144100795135,False,True,False,False,False
6.5,152506.0,2014,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5128080407398459,56.414040264353865,6.322823922623821,65.3426312,2.918008003234778,2.218395600321335,False,True,False,False,False
6.6,17290.0,2014,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07166351704933578,39.4554823208303,6.5625931363860595,8.41386,2.8635463083350072,1.9299082210139993,False,True,False,False,False
5.5,12203.0,2016,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11137908865745011,37.32036980896723,5.277565447021026,11.50604,2.879829880465673,2.0061375852863423,False,True,False,False,False
5.3,17224.0,2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06594771123307748,33.02065641239057,5.278330389307772,5.585439000000001,2.767206965277634,1.974713848326716,False,True,False,False,False
8.1,4474.0,2006,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1801404834897764,26.30957565502166,11.221375632668796,17.8192,2.5928147961099333,1.5163019408528369,False,False,True,False,False
5.7,20078.0,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1221228894844369,39.20329949893694,7.70667585003306,14.870239999999999,2.8851667384085613,1.9117905099724466,False,True,False,False,False
7.2,37702.0,2014,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781024081449025,48.19140656429948,6.419037811814336,8.857800000000001,2.7851226662208344,2.0648971139256496,False,False,False,True,False
6.5,19204.0,2014,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07316771315845204,42.686811592288734,6.158052120859068,7.68504,2.767206965277634,2.0105868828871887,False,False,False,True,False
5.9,29446.0,2014,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4929592076599466,45.01738813438124,5.722405323194821,57.14028,2.85073062208483,2.043686526122925,False,True,False,False,False
6.0,2130.0,2013,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028058457208051356,29.5998540500742,5.37183285817546,2.56044,2.77317813159564,1.8234126545313947,False,True,False,False,False
5.3,2858.0,2013,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03948209541233899,23.841830889086978,4.931548411172516,3.4554,2.8231875897092538,1.7200786095266942,False,True,False,False,False
5.1,6956.0,2013,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07176886964185628,27.781259179816104,5.175054224260081,6.2476400000000005,2.7988014392758886,1.83126011355907,False,True,False,False,False
5.7,20168.0,2014,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06862879351438839,37.642722967708615,5.120693010379415,7.037520000000001,2.8553465862504646,1.9987902423904949,False,True,False,False,False
6.5,106041.0,2015,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2754292468000042,51.64141883306423,6.47352789787073,31.923914,2.894452704740662,2.2030536462353902,False,True,False,False,False
6.4,168507.0,2014,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37242100745301354,58.2049923297183,6.054288067624236,42.0133529,2.8339621957386507,2.2801052639603703,False,True,False,False,False
7.0,268956.0,2015,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28325060220971604,59.2958011460875,6.31914931773521,36.576519999999995,2.943907145307067,2.274182609905844,False,True,False,False,False
6.4,16198.0,1989,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807064927021078,37.042370561371165,5.905650114743857,8.55012,2.7988014392758886,1.9085054025106725,False,True,False,False,False
7.3,2908.0,2013,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12285178489502531,30.89362401989963,7.536527485112028,13.27215,2.7509230942706724,1.700619000072578,False,False,True,False,False
5.1,4797.0,2013,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08090012875485957,16.85238357219637,8.360170228231588,4.807459999999999,2.558652438006258,1.5397794579522743,False,True,False,False,False
7.2,111291.0,2014,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306781293610596,53.67287242165467,5.868659405153936,37.8572,2.8553465862504646,2.147048728082737,False,True,False,False,False
6.9,26705.0,2014,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12952395150113613,42.74478704266028,7.630357812527197,16.0446,2.9023391934519456,1.9859544370585949,False,True,False,False,False
5.6,8440.0,2014,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05984983794174908,28.276786599281728,5.221421133754845,5.756400000000001,2.879829880465673,1.8304098214920528,False,True,False,False,False
6.7,79586.0,2014,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16364193257044843,58.994665604501265,6.47352789787073,22.182,2.894452704740662,2.182218707428365,False,True,False,False,False
5.4,35865.0,2015,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756796416889016,36.907877101988355,4.953497370128781,7.64665,2.910765639997766,2.042586033451661,False,True,False,False,False
6.6,92408.0,2014,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23688300595946907,47.697777722055704,5.786129200774359,27.83088,2.8792654520296743,2.107413651141029,False,True,False,False,False
8.6,1166.0,2013,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24413582091792582,29.268792354314144,10.350673950297779,26.037100000000002,2.5532974946595286,1.5099182003836584,False,True,False,False,False
4.6,7831.0,2014,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09740743456530015,26.974866592056323,5.039184405861363,8.4392847,2.8825654255757986,1.8810945047250232,False,True,False,False,False
6.9,80034.0,2014,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144886014814707,48.02070636360711,6.9618948450064595,17.031959999999998,2.879829880465673,2.1133433992548434,False,True,False,False,False
4.7,47384.0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.27951206379406157,37.33968772999907,5.616658085337543,22.172025599999998,2.7851226662208344,2.1548469992510695,False,True,False,False,False
4.6,19489.0,2014,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.13293887029318155,30.392424034220824,5.252491688871562,11.53362,2.8738969217360877,1.9744331191949223,False,True,False,False,False
5.6,44039.0,2015,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14742935220566503,41.9023689342995,5.951297206215199,14.6709033,2.879829880465673,2.1400634036044766,False,True,False,False,False
5.3,14556.0,2016,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08356190497408189,34.24745566109422,5.296820206007377,7.411500000000001,2.7988014392758886,1.9936278224918556,False,True,False,False,False
6.2,129628.0,2016,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30348885878755144,57.96029243108903,5.663788776712356,39.962999999999994,2.9932947552634075,2.280529904520806,False,True,False,False,False
4.3,1121.0,2014,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4339757758713906,20.790797049234317,4.735142126256307,39.592800000000004,2.8270148923814977,1.579009137828587,False,True,False,False,False
6.6,118225.0,2015,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1608006727949755,51.069434968195544,6.0872938495806626,19.3392108,2.9299948251044747,2.1919063839659154,False,True,False,False,False
4.7,3104.0,2014,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08174397767275872,20.586199403265223,5.801822637601419,5.9598,2.7851226662208344,1.7182404735813999,False,True,False,False,False
6.8,18011.0,2014,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08729570202342135,40.339267274646474,6.920654343026842,9.94976,2.819079867706262,1.9361837416040704,False,True,False,False,False
6.7,111739.0,2014,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2172305114371761,50.195589607778565,6.149182078238449,23.5488,2.7988014392758886,2.152389025929606,False,True,False,False,False
5.5,1844.0,2014,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06831757408557314,27.051308124156378,7.747473868844839,6.919520000000001,2.842982290397648,1.7200786095266942,False,False,True,False,False
7.9,13296.0,2014,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03896557364778036,28.017056772770292,7.127013118834256,3.92334,2.680498669900132,1.6214540309583532,False,False,True,False,False
5.7,1141.0,2013,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891717437383967,18.68834809141684,5.804727002745475,6.605625000000001,2.6956747101603242,1.5555453730992024,False,True,False,False,False
4.7,2637.0,2013,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4938701391799185,19.75621859290714,5.604015301421427,37.894999999999996,2.7308639373361103,1.5996388013001024,False,True,False,False,False
6.5,28194.0,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15505257456172303,42.635369398891726,5.419313285652455,16.995,2.809840562969964,2.009542606409459,False,True,False,False,False
5.8,2029.0,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03432213582437295,19.06991946074207,6.47969525887867,2.49165,2.6956747101603242,1.5875644833216505,False,True,False,False,False
4.1,1787.0,2014,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06580761730254651,18.50064752532025,5.544962698226028,5.221920000000001,2.8922802923091946,1.6495606454510718,False,True,False,False,False
6.8,261794.0,2014,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3881573703807973,56.67980991905423,6.061130405627254,39.1287,2.7413984640023243,2.274182609905844,False,True,False,False,False
4.5,60277.0,2014,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27242703096322535,40.647621525224224,5.418586187754673,23.035240799999997,2.7988014392758886,2.1855801969303648,False,True,False,False,False
4.1,560.0,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27913967017676633,17.385472361758282,6.933961724992601,19.3072,2.7549165548845465,1.5996388013001024,False,False,False,True,False
5.9,36918.0,2014,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17671407024505928,51.51048755665141,6.014335683556169,22.37744,2.92435297126682,2.1488593544756545,False,True,False,False,False
6.6,34421.0,2014,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20165908384360437,44.09897090714468,6.595368705835713,23.0542,2.8672224996255626,2.0521290613815477,False,True,False,False,False
4.9,63234.0,2015,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.21425781317103185,40.2933699504757,5.062365444197546,20.491336600000004,2.910765639997766,2.167886672046365,False,True,False,False,False
5.0,43399.0,2015,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.10863072953773653,35.57640047768348,5.054614422879621,10.39324,2.912297919973866,2.0594448688089244,False,True,False,False,False
5.2,47546.0,2015,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09632445872781834,38.56208238289662,5.184443339867014,8.17313,2.77317813159564,2.1133433992548434,False,True,False,False,False
7.2,13830.0,2013,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05582494830142657,51.10907172944969,6.683819718971361,6.953250000000001,2.809840562969964,2.055986471729021,False,False,False,True,False
6.4,46670.0,2014,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2244755873511402,42.92050581187827,6.088299087364801,22.490699999999997,2.7988014392758886,2.083949925347235,False,True,False,False,False
7.3,137585.0,2014,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24915778206900752,61.36926260866183,7.1546635150118645,27.9881948,2.6956747101603242,2.2076228989232902,False,True,False,False,False
7.4,19873.0,2014,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07341879869453213,41.46409277191642,6.392714041733041,8.68248,2.7988014392758886,1.9108604173712915,False,True,False,False,False
6.9,43770.0,2014,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15412225160545368,46.56403824850518,7.897128596758379,15.298779999999999,2.6956747101603242,2.0731538725284837,False,True,False,False,False
6.9,17393.0,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07735551691207429,39.11771177140471,5.204090605745796,8.53512,2.8164631473669215,1.9354161398973209,False,True,False,False,False
5.5,2854.0,2014,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24250241410243728,25.54414994527755,6.472712427152793,20.811999999999998,2.747525264782185,1.7306622908306295,False,True,False,False,False
5.7,25282.0,2014,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07782815492822598,35.92783860722292,5.735779514854518,6.716600000000001,2.753086006604631,2.0192049927391618,False,True,False,False,False
6.0,16278.0,2013,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08575758859333309,35.11321487864684,5.452344415561595,7.2666,2.6477597376813042,1.9245701304885587,False,True,False,False,False
6.8,46005.0,2014,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07741210929591612,42.71748554370594,6.209707956425392,7.56954,2.6956747101603242,2.0112090454763987,False,True,False,False,False
5.8,10508.0,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055921291648727056,31.095330357538902,5.178454917401235,5.29359,2.809840562969964,1.8649047698246697,False,True,False,False,False
6.9,45763.0,2015,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11179881418909053,53.28446815707217,6.0729088367549435,14.050080000000001,2.859601388546752,2.1283055813788723,False,True,False,False,False
5.7,1722.0,2013,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26875310138994035,20.557182900558526,5.609769630740118,22.924,2.7413984640023243,1.5555453730992024,False,True,False,False,False
6.8,3067.0,2014,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025806256397543935,29.797781115782392,8.261994420356782,3.16472,2.8922802923091946,1.6830650011356274,False,False,False,True,False
7.0,52457.0,2015,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.14448239208286764,46.16026176597492,6.475243604649173,17.1922,2.8769458991457104,2.0655443348285374,False,True,False,False,False
6.6,85655.0,2016,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11618737529404921,46.86926887524774,6.325581388748548,12.75464,2.8738969217360877,2.147048728082737,False,True,False,False,False
6.2,13485.0,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09814792160388694,44.85903654061404,6.127019840996476,11.2068,2.85073062208483,2.0537164351549677,False,False,False,True,False
5.2,6786.0,2022,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15887723607833892,46.3588737516618,5.0764676540208225,20.88749,2.9186791062398556,2.0188178593196615,False,True,False,False,False
5.2,10354.0,2015,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06064342758112476,29.592530436543004,6.484366112614246,5.50193,2.840136135027038,1.884565958136911,False,True,False,False,False
6.9,49619.0,2014,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09719360663069168,44.71247361544033,6.818894977848577,10.560186,2.7988014392758886,2.0488863593143885,False,True,False,False,False
6.4,42398.0,2014,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1171059837099763,43.939373643324345,6.806766806493442,12.3834315,2.8270148923814977,2.081962200686968,False,True,False,False,False
5.5,6589.0,2015,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05338599552022967,29.125588750302757,6.820644728656454,4.98744,2.85073062208483,1.8553017984487439,False,True,False,False,False
4.8,1855.0,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46710800852904205,30.4903714108312,6.081986107858796,40.705,2.8581077889997863,1.9598235193944304,False,False,False,True,False
5.4,68955.0,2014,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2598697995002527,40.06274143407363,6.597912986634716,22.745800000000003,2.767206965277634,2.114342216480991,False,True,False,False,False
4.5,1367.0,2013,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18852954318605555,21.203194708309745,5.9145492494231044,14.91776,2.722394380465835,1.6248263889219656,False,True,False,False,False
7.6,208592.0,2014,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1946352502058707,62.02123341108228,5.626241644887527,22.485805799999998,2.7269056356529284,2.219859547361307,False,True,False,False,False
6.7,32038.0,2014,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08289737096187025,43.849012238774634,7.424002599503041,9.13836,2.815563219972621,2.03389351856218,False,True,False,False,False
6.4,6707.0,2014,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12347824471892911,35.285943975455886,8.112972260386664,13.24736,2.8191905914850564,1.873866006687491,False,False,False,True,False
8.1,69979.0,2014,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36772114851821813,41.08163412994165,9.44533562344473,41.4932,2.7380855868764344,1.8912459334298568,False,False,True,False,False
5.2,1728.0,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35395031450306225,30.356198325262888,5.2307928251684075,31.668,2.845246811931908,1.9224558706047865,False,False,False,True,False
5.4,24015.0,2015,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12952846870407894,39.7224471565491,5.592470672746382,12.93786,2.8635463083350072,2.0755402387771773,False,True,False,False,False
5.7,4096.0,2013,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036411918511252236,23.456549278009895,6.6414514019107145,3.04938,2.7413984640023243,1.6759380249901916,False,True,False,False,False
7.1,14885.0,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18930994428397002,42.43209145601533,6.868360915120217,22.50487,2.8180066364582688,1.942525987706513,False,False,False,True,False
6.2,1577.0,2013,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30927574718559864,22.347726041390843,4.8571428520747775,33.4036,2.8738969217360877,1.5397794579522743,False,True,False,False,False
5.7,99332.0,2015,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25795201469853046,47.259383668502934,5.225667555300693,27.8499276,2.910765639997766,2.201815457478091,False,True,False,False,False
4.5,369.0,2014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007324524985698541,28.535889369803126,5.655353988544042,0.6760676785714282,2.767206965277634,1.7783332269022314,False,False,False,True,False
6.7,130107.0,2014,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.17188347346616553,61.77917990785713,6.157991072908219,21.89438,2.845688494284694,2.2352199487599598,False,True,False,False,False
6.6,101253.0,2013,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5690773410573742,53.696310234812955,7.913247167460739,59.87142360000001,2.751743353845843,2.1969648910673367,False,True,False,False,False
4.6,46199.0,2014,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11924374842448135,40.959271341339566,6.402729186013967,12.626999999999999,2.8706634839297305,2.0575211895900476,False,True,False,False,False
5.0,17948.0,2014,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07992711455206136,28.15904667327982,5.49126499626792,6.56736,2.840136135027038,1.9266498629615478,False,True,False,False,False
6.8,34573.0,2015,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09683623024650011,43.67485965463155,6.6414514019107145,9.91188,2.7413984640023243,2.0304354950686165,False,True,False,False,False
7.0,9983.0,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38526866142151955,55.467010384743496,6.448011069816228,44.214999999999996,2.7413984640023243,2.1395415487199125,False,False,False,True,False
6.3,8222.0,2014,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08848028258639255,27.11120711579408,7.846214494873521,9.18158,2.8672224996255626,1.7218947624700471,False,True,False,False,False
7.0,1100.0,2013,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678495768985276,25.524505198705306,9.736605950410175,6.4605,2.5682944945824913,1.503300998004841,False,False,True,False,False
6.1,3341.0,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3901905565669768,38.215406683721206,5.901030022154896,37.817280000000004,2.809840562969964,2.0213116550079446,False,False,False,True,False
7.4,34619.0,2014,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18314836430560946,45.33738056227996,6.175874459279924,23.81333,2.879829880465673,1.9755521762697152,False,True,False,False,False
7.7,2377.0,2014,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25399526605229605,27.027303677369268,6.1950064890803915,26.198999999999998,2.676066107779104,1.570002974208493,False,False,False,True,False
4.8,792.0,2013,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018881397305570806,17.47311639947308,5.769141654309247,1.4919505,2.7692652676799634,1.5099182003836584,False,True,False,False,False
7.1,55855.0,2015,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16080930769201002,48.68247205416691,6.80402048545749,19.6875,2.861609807786225,2.0737552635098595,False,True,False,False,False
5.5,1289.0,2013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03846897457540736,20.813042986550435,6.597912986634716,3.3670999999999998,2.767206965277634,1.5653166550596793,False,True,False,False,False
5.3,4205.0,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057928544987088104,26.341672302819603,6.629198976758831,5.3133623000000005,2.8270148923814977,1.7667886546960463,False,True,False,False,False
