title,vote_average,vote_count,runtime,budget,popularity,imdb_rating,imdb_votes,release_year,release_month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,20th Century Fox,Columbia Pictures,DreamWorks Animation,Globus Productions,Goldwyn,Marvel Studios,Mayer,Metro,New Line Cinema,Orion Pictures,Outros,Paramount Pictures,RKO Radio Pictures,Rhône,The Asylum,"The Cannon Group, Golan",TriStar Pictures,Universal Pictures,Walt Disney Productions,Warner Bros. Pictures,popularity_per_budget,vote_weighted,runtime_per_budget,vote_popularity_weighted,budget_log,vote_count_log,continent_Africa,continent_America_do_Norte,continent_Asia,continent_Europa,continent_Outros,cluster,pca_0,pca_1,pca_2
Saturn in Opposition,6.9,5.948034989180646,110.0,15.520258832020865,0.8276,6.7,5150.0,2007,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05009606740518378,41.041441425346456,6.658491317750382,5.71044,2.8045874357679663,1.9384588842298294,False,False,False,True,False,6,-1.0878950493878277,0.8539298970777988,-0.8674089142133423
The Green Berets,5.7,5.176149732573829,142.0,15.76142084987672,1.5224,5.6,14357.0,1968,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09082762217089711,29.504053475670826,8.471835488877687,8.67768,2.819079867706262,1.8206950566924849,False,True,False,False,False,16,-1.298147373817443,1.640576041453054,-0.5736253800834723
Random Harvest,7.3,4.68213122712422,125.0,14.006131744018864,1.3911,7.9,8848.0,1942,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09270210496149109,34.179557958006804,8.329928200838463,10.15503,2.70845890050782,1.7373263784001205,False,True,False,False,False,16,-1.44702780026374,3.646154075569583,-0.0818167579970365
Postcards from the Edge,6.6,5.627621113690637,101.0,16.906553056777135,1.3451,6.7,20567.0,1990,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07511775134695266,37.1422993503582,5.640393194589413,8.877659999999999,2.8851667384085613,1.8912459334298568,False,True,False,False,False,9,-0.6854362255742898,-0.038739621296382865,-1.061325072891858
Camille,6.2,4.634728988229636,94.0,15.607270193858982,0.6409,5.9,5064.0,2008,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03859153205305176,28.735319727023743,5.660171653903675,3.97358,2.809840562969964,1.7289490519659823,False,True,False,False,False,12,-1.7587063272055055,-0.40416332028845525,-0.7865586529940921
Guilty by Suspicion,6.5,5.135798437050262,100.0,16.380459992348886,0.9705,6.5,10043.0,1991,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05583856816374407,33.3826898408267,5.753587652111702,6.30825,2.8553465862504646,1.8141402142832723,False,True,False,False,False,4,-1.1862249052305835,0.010583466025179955,-0.9373449834740806
Awarapan,6.9,3.8066624897703196,124.0,15.607270193858982,1.2095,7.4,8711.0,2007,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07282954909996273,26.265971179415207,7.466609415787827,8.345550000000001,2.809840562969964,1.570002974208493,False,False,True,False,False,28,-1.4574168220208925,1.5229918967620173,-0.5019131492785436
September,6.2,5.308267697401205,82.0,16.118095750958314,0.5642,6.5,10807.0,1987,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03295927352015277,32.911259723887476,4.790252443552866,3.4980400000000005,2.840136135027038,1.8418611059620993,False,True,False,False,False,12,-1.420895308471992,-0.47064794797152343,-1.0637316368130318
Another Woman,6.8,5.62040086571715,84.0,16.118095750958314,1.0151,7.2,15758.0,1988,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0592998201884209,38.21872588687662,4.907087869005375,6.902679999999999,2.840136135027038,1.890155921849322,False,True,False,False,False,12,-0.9342580384130295,-0.02141167830921875,-0.9535870675320889
Kansas City,6.2,4.418840607796598,116.0,16.705882371415992,2.894,6.3,5690.0,1996,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16344850481284195,27.39681176833891,6.551495009775281,17.942800000000002,2.8738969217360877,1.68988188256892,False,True,False,False,False,13,-0.9360042482730094,0.15531525737570664,-0.03855830021140039
The Women,7.1,5.0689042022202315,133.0,14.339055546554926,1.3113,7.7,15645.0,1939,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08548766226317703,35.98921983576364,8.670677252346943,9.310229999999999,2.7304022260225302,1.8031780619573843,False,True,False,False,False,16,-1.2460731078914664,3.5816728132344973,-0.3186553744229539
Gandahar,7.0,4.875197323201151,83.0,15.520258832020865,1.2896,7.0,5981.0,1987,12,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0780617309397354,34.12638126240806,5.024134357938925,9.0272,2.8045874357679663,1.77073964639405,False,False,False,True,False,19,-1.325887483057918,0.00583891982250706,-0.4019276399478835
Haggard,5.8,3.6109179126442243,96.0,13.122365377402328,1.272,6.2,4784.0,2003,6,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09006989735836816,20.9433238933365,6.797728102518352,7.3776,2.6477597376813042,1.5284269505599697,False,True,False,False,False,23,-2.4611542121615257,0.7193800445971074,0.4056073693304951
Aachi and Ssipak,6.3,4.060443010546419,88.0,15.068273812173887,2.013,6.7,1913.0,2006,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1252779249053424,25.58079096644244,5.47663059695486,12.681899999999999,2.7768467571891517,1.6214540309583532,False,False,True,False,False,12,-1.645692661574826,-0.41508182415223294,0.20721820214518194
The Wrong Man,7.1,6.354370040797351,105.0,13.997832948091215,3.0948,7.4,33569.0,1956,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20634981138350908,45.11602728966119,7.0010114370132,21.97308,2.7079057205381436,1.995294699915761,False,True,False,False,False,11,-0.25753692505281256,2.298112674650746,0.535024002143866
Thirst,7.096,6.878326468291325,134.0,15.424948670398354,2.9025,7.1,53259.0,2009,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17671288101076335,48.80860461899525,8.158320777068834,20.59614,2.7988014392758886,2.0641155041941834,False,False,True,False,False,32,0.5014959826521518,1.8504130380393173,-0.15930879360666075
Scott Pilgrim vs. the World,7.5,8.998878325435811,113.0,18.258161826219297,6.1826,7.5,483202.0,2010,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3210379087988871,67.49158744076858,5.867642042874235,46.3695,2.9579349618474504,2.3024729192463873,False,True,False,False,False,25,7.693730158224388,0.2058010794369847,-1.441000268992567
The Yellow Handkerchief,6.3,4.997212273764115,102.0,16.52356082573315,0.9907,6.7,9107.0,2009,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05653531321928408,31.48243732471392,5.820734781838071,6.24141,2.8635463083350072,1.791294740218941,False,True,False,False,False,13,-1.1813091929383108,-0.13221597352817643,-1.005027389533618
Tom and Jerry: The Movie,6.3,6.3784261836515865,83.0,15.068273812173887,3.0708,5.4,12752.0,1992,10,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1911095140582839,40.18408495700499,5.165458403946061,19.346040000000002,2.7768467571891517,1.9985603616227083,False,True,False,False,False,27,-0.683089814234913,-0.849750773123501,0.38010900837508665
The Swan Princess,6.6,6.874198495453294,89.0,16.811242881518265,3.9974,6.4,28259.0,1994,11,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22443127785023242,45.36971006999174,4.99684388069012,26.382839999999998,2.879829880465673,2.063591401176791,False,True,False,False,False,27,0.44481485654464914,-1.0715843412389359,0.11367539228551626
Sidekicks,5.3,5.1647859739235145,101.0,15.830413711839864,1.4407,5.2,10324.0,1992,12,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08560098549368968,27.373365661794626,6.001040837691856,7.63571,2.8231875897092538,1.818853419699573,False,True,False,False,False,8,-1.5129373701465225,-0.6559046336011404,-0.5454788361300027
Safety Last!,7.7,6.272877006546167,73.0,11.703554089007538,1.7976,8.1,24067.0,1923,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.141503707340883,48.30115295040549,5.746423362196516,13.841520000000001,2.541881803842123,1.9841519500636708,False,True,False,False,False,30,-1.2204143699966443,2.7487178513330863,0.7693539803732599
The Broken Hearts Club: A Romantic Comedy,6.3,4.499809670330265,96.0,13.815511557963774,0.6289,6.9,8418.0,2000,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04244875362821662,28.34880092308067,6.47969525887867,3.9620699999999998,2.6956747101603242,1.7047134862451474,False,True,False,False,False,23,-2.0291681638997225,0.9245493379124617,-0.2978552748961007
The Outlaw,5.4,4.553876891600541,116.0,15.039286283703994,7.328,5.4,5247.0,1943,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4568781846262879,24.590935214642922,7.232242005547133,39.571200000000005,2.7750411054199615,1.7144962229206409,False,True,False,False,False,31,-0.5642535531970879,0.7627476190103182,2.698126806285272
Dinner Rush,7.218,4.276666119016055,99.0,14.508658238524095,4.404,7.2,6402.0,2000,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.28397040751470665,30.868976047057888,6.383530959118065,31.788072,2.7413984640023243,1.6632944814375767,False,True,False,False,False,24,-0.6449673116190143,0.8751408774849633,1.4838502189334324
Circle of Friends,6.3,4.5217885770490405,103.0,16.52356082573315,2.3151,6.6,9532.0,1995,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13211355973954234,28.487268035408952,5.877800809110993,14.585130000000001,2.8635463083350072,1.7087018253879918,False,True,False,False,False,13,-1.0522796741760854,-0.061484390641381254,-0.24884351752136302
Shrink,6.15,5.424950017481403,104.0,15.444751293772967,3.074,6.6,19509.0,2009,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1869289443838541,33.36344260751063,6.324206316174635,18.9051,2.8000063560102686,1.8601888513706977,False,True,False,False,False,13,-0.6458524552183064,0.05307857848272443,0.23492324284158617
Algiers,6.4,3.5553480614894135,96.0,13.44710132142988,6.3,6.6,3471.0,1938,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4360736357995215,22.75422759353225,6.644931593135566,40.32,2.670493793842363,1.5163019408528369,False,True,False,False,False,31,-1.1136306255076,1.6267337263633246,3.043038456858523
Old Yeller,6.9,5.6240175061873385,84.0,16.902408114913698,2.8878,7.2,16026.0,1957,12,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1613079079341456,38.80572079269264,4.69210619380436,19.92582,2.8849352353575752,1.8907020599217577,False,True,False,False,False,27,-0.3348335141120822,-0.010431817541788846,-0.22561971152118443
Homecoming,5.9,5.0369526024136295,88.0,14.220976332738882,6.688,5.3,4642.0,2009,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4393936271758562,29.718020354240416,5.781495094419161,39.4592,2.722674498387897,1.797899348601363,False,True,False,False,False,29,-0.4783222862352268,-0.7488838306310178,2.7165281057183055
How to Succeed in Business Without Really Trying,6.8,4.04305126783455,121.0,15.068273812173887,3.2964,7.2,5395.0,1967,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2051496034068409,27.49274862127494,7.5303670708129316,22.41552,2.7768467571891517,1.6180113091810355,False,True,False,False,False,16,-1.1076634904164386,1.7085547626955553,0.758373208281115
A Star Is Born,7.1,5.3981627015177525,111.0,13.997832948091215,1.5466,7.3,11505.0,1937,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10312156465223443,38.32695518077604,7.4010692334139545,10.98086,2.7079057205381436,1.85601087126303,False,True,False,False,False,30,-1.3055983091950598,2.7833810839425492,-0.028735977408040736
The Trip,5.7,4.553876891600541,85.0,13.017005083966255,1.5133,6.1,5663.0,1967,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10796172156140764,25.957098282123084,6.064062864415283,8.625810000000001,2.6402712413808804,1.7144962229206409,False,True,False,False,False,0,-2.299582773359658,0.8977791166082939,0.5191548065412809
Pig Hunt,4.8,3.912023005428146,100.0,15.607270193858982,5.454,4.7,2718.0,2008,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.32841038511053877,18.7777104260551,6.021459206280506,26.179199999999998,2.809840562969964,1.5916858743493758,False,True,False,False,False,29,-1.23962947115827,-1.573864908268845,1.7118536050025104
Beat the Devil,6.2,5.0106352940962555,95.0,13.815511557963774,0.9639,6.4,10946.0,1953,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06506019020867865,31.065938823396785,6.412198433265351,5.97618,2.6956747101603242,1.7935304491330344,False,True,False,False,False,30,-1.904624673692347,1.185344878425387,-0.14903383945051304
Jane Eyre,6.9,4.912654885736052,97.0,14.349076255209846,1.5597,7.5,9960.0,1943,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1016152356055043,33.89731871157876,6.319598546985905,10.761930000000001,2.731055293408698,1.777094949793928,False,True,False,False,False,30,-1.4639614847407274,2.052401019557277,-0.04799793536379238
Boxcar Bertha,5.9,5.37989735354046,88.0,13.304686600863562,0.7299,6.0,11755.0,1972,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05102523532084489,31.741394385888714,6.151829987990615,4.3064100000000005,2.6605872178988217,1.8531520084405109,False,True,False,False,False,0,-2.0530600823139213,0.9133185951931281,-0.1496684874044354
Whiteout,5.6,6.637258031284457,101.0,17.50439003707821,1.5062651785714287,5.5,41852.0,2009,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0814004231186895,37.168644975192954,5.458164240897487,8.435085,2.918008003234778,2.0330386423309563,False,True,False,False,False,4,-0.23733730868333353,-1.4466459134092935,-1.3195218977825172
High Strung,5.8,3.6635616461296463,93.0,12.611541086966115,0.4717,6.5,2283.0,1992,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0346544154689201,21.248657547551947,6.83243722410339,2.73586,2.610918042212423,1.5397794579522743,False,True,False,False,False,23,-2.8497992784384194,1.0290419117718197,0.24296574693078843
Cloudy with a Chance of Meatballs,6.6,8.717354666338522,90.0,18.420680753952364,6.4062,6.9,273531.0,2009,9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.32986485289380263,57.53454079783425,4.634235078586718,42.28092,2.966338516520284,2.273913427762941,False,True,False,False,False,3,4.7709376473402765,-1.4768847944015386,-0.45074618009732237
Simon Birch,6.8,5.517452896464707,114.0,16.811242881518265,1.3797,6.8,22631.0,1998,9,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07746230901335009,37.51867969596001,6.400451712344648,9.38196,2.879829880465673,1.8744836395596192,False,True,False,False,False,13,-0.5608663315501495,0.36422526207453776,-1.0665886801254416
Whip It,6.7,6.97166860472579,111.0,16.52356082573315,3.3365,6.9,71535.0,2009,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19040079999610512,46.71017965166279,6.334329027294371,22.35455,2.8635463083350072,2.075893831582556,False,True,False,False,False,32,0.8973723331124545,0.23706423903569437,-0.3855454272382901
Law Abiding Citizen,7.4,8.58185670474196,109.0,17.78580249038432,6.7393,7.4,335000.0,2009,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3587443231903226,63.5057396150905,5.802254125464835,49.87082,2.9331013978571123,2.2598713837197995,False,True,False,False,False,25,5.854221069818029,0.2246005740184497,-0.37131374932630123
Saw VI,6.3,8.108021221376747,90.0,16.213405921671733,3.9637,6.0,131410.0,2009,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.23026820014798402,51.080533694673505,5.228482986431507,24.97131,2.845688494284694,2.2091554781698752,False,True,False,False,False,15,1.756091907259,-0.947259767394624,-0.23649242071062054
Motherhood,5.012,4.852030263919617,90.0,15.424948670398354,1.0408,4.6,4842.0,2009,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06336701690129284,24.31837568276512,5.479469178628321,5.216489599999999,2.7988014392758886,1.7667886546960463,False,True,False,False,False,8,-2.037062042249124,-1.3981638816701296,-0.4563546932734821
The Prince and the Pauper,6.1,3.912023005428146,113.0,15.894952224644102,2.66,6.3,2298.0,1977,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15744347569802222,23.86334033311169,6.688388253337035,16.226,2.8270148923814977,1.5916858743493758,False,True,False,False,False,13,-1.4321467405963346,0.5756329113532729,0.22450872109750386
Disaster!,5.1,3.6109179126442243,83.0,14.907434194052001,1.272,4.9,1432.0,2005,11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.079962612730821,18.415681354485542,5.2176862080645785,6.4872,2.766786559328701,1.5284269505599697,False,True,False,False,False,5,-2.440682259445634,-1.470074559190282,0.00258481961367768
Gentlemen Broncos,5.7,5.14166355650266,89.0,16.118095750958314,0.8626,6.2,13850.0,2009,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0503911189976671,29.307482272065165,5.199176432636647,4.91682,2.840136135027038,1.8150956430032537,False,True,False,False,False,12,-1.4207861327803593,-0.9480254912690229,-0.9183091416748458
The Boondock Saints II: All Saints Day,5.986,6.637258031284457,118.0,15.894952224644102,1.9031,6.2,68046.0,2009,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11264311225597974,39.73062657526876,6.984334636228054,11.3919566,2.8270148923814977,2.0330386423309563,False,True,False,False,False,17,0.0981118748103319,0.21186008232309414,-0.8659872270035679
The Fourth Kind,6.335,7.480428306074208,98.0,16.118095750958314,4.0598,5.9,84460.0,2009,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.23716423012604787,47.3885133189801,5.7249358471729375,25.718833,2.840136135027038,2.137760956320106,False,True,False,False,False,17,1.1017234244190712,-0.6867116899298565,0.04353203895932861
The Box,5.634,7.493873886783559,115.0,17.216707972959764,2.6734,5.6,96920.0,2009,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14675538543892236,42.22048547813858,6.312885960004515,15.061935600000002,2.9023391934519456,2.139345184451396,False,True,False,False,False,17,0.9171255557375683,-0.7879115689303752,-1.0333249513320055
Homicide,6.2,4.9344739331306915,102.0,16.213405921671733,1.0823,6.9,8648.0,1991,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0628754126246091,30.593738385410287,5.925614051289041,6.710260000000001,2.845688494284694,1.780778386075876,False,True,False,False,False,4,-1.2770393231950323,0.18496857514832507,-0.8443434477186049
Ninja Assassin,6.7,7.373374309910049,99.0,17.50439003707821,6.2184,6.3,78009.0,2009,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3360499853029399,49.40160787639733,5.350081780681695,41.66328,2.918008003234778,2.1250569466193627,False,True,False,False,False,22,1.9695825043518735,-1.1882858195223007,0.6884890204747403
Evangelion: 2.0 You Can (Not) Advance,7.795,6.810142450115136,112.0,16.118095750958314,3.9024,7.9,26998.0,2009,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22796928214293544,53.085060398647485,6.5427838253405,30.419208,2.840136135027038,2.0554232031366197,False,False,True,False,False,24,0.8200366285530646,1.0707623911975939,0.23982860646346638
Destination Tokyo,6.758,4.174387269895637,135.0,14.231586504814842,1.7008,7.1,6017.0,1943,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11166269511467908,28.210509169954715,8.863160771684898,11.4940064,2.7233713312004193,1.6437209301888343,False,True,False,False,False,16,-1.6686165937357726,3.244878909999774,0.16109147260763135
The Blind Side,7.669,8.776938645174996,129.0,17.182806422433504,5.9591,7.6,375811.0,2009,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3277326866686436,67.31034246984704,7.094614384765321,45.7003379,2.9004764455064254,2.2800264130793777,False,True,False,False,False,25,6.250670338960651,1.4508801795770627,-0.7933198542275213
Legion,5.9,7.886457270977689,100.0,17.073607134447293,3.543,5.3,116621.0,2010,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19603170377911106,46.53009789876837,5.53292982723994,20.9037,2.894452704740662,2.184528462899107,False,True,False,False,False,17,1.4164703041921705,-1.4308446195023459,-0.6033380519965089
It's Complicated,6.501,7.268920128193722,121.0,18.258161826219297,2.7232,6.6,101054.0,2009,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14140498062969128,47.25524975338739,6.28305032909542,17.7035232,2.9579349618474504,2.1125039235077128,False,True,False,False,False,15,1.443983627290589,-0.3420834197162707,-1.388588562200749
Takers,6.231,7.160069207596127,107.0,17.281246492014,3.5277,6.2,67413.0,2010,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1929682421568488,44.61439123253147,5.852992576121219,21.981098699999997,2.905875752542279,2.099252650263104,False,True,False,False,False,17,0.9199745833178185,-0.6680672120120398,-0.5489219182242573
Elsa & Fred,7.7,4.330733340286331,108.0,14.77102238760702,0.5462,7.5,3641.0,2005,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.034633138332820314,33.34664672020475,6.848002453212365,4.2057400000000005,2.758174230047056,1.6734888160092363,False,False,False,True,False,6,-1.616182251922278,1.6986519391183228,-0.6402878154458473
Up in the Air,6.874,8.225235324101668,110.0,17.034386422832473,4.0339,7.4,355834.0,2009,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22367825028373975,56.54026761787486,6.099458968048631,27.7290286,2.8922802923091946,2.2219426989889466,False,True,False,False,False,25,4.961309522808451,0.6241069676596125,-1.5500427423328063
Old Dogs,5.5,6.625392368007956,88.0,17.370858648025116,2.1225,5.3,40307.0,2009,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11553624360547626,36.43965802404376,4.790195259025635,11.67375,2.910765639997766,2.0314837792689566,False,True,False,False,False,27,-0.2727911011969532,-2.0320518945454795,-0.9269572635138474
